id,text,source,created_at,place
8.22945E+17,"Wikileaks: Gloria Steinem, co-chair of the Women‰Ûªs March against Trump, admitted to being a https://t.co/UUhhrgyMjh #FreeSpeech #MAGA #Trump",dumpmsmv2,1/21/17 23:13,
8.22945E+17,Plato‰Ûªs allegory of the cave remains as relevant today as when it was written (people l https://t.co/R1hTnzGT2I #FreeSpeech #MAGA #Trump,dumpmsmv2,1/21/17 23:13,
8.22945E+17,@EricBoehlert @seanspicer Live your reprobate fantasies on SNL because we now own the real world #MAGA #SUCKIT,Twitter Web Client,1/21/17 23:13,
8.22945E+17,"I can't believe how pathetic #POTUSTrump is. I attended the #Inaugaration &amp; the crowds were NOT THE BIGGEST, or even close to it. #MAGA lie",Mobile Web (M5),1/21/17 23:13,
8.22945E+17,"To everyone hootin, hollerin, and protesting against Trump guess what? He's still gonna be your president when you wake up tomorrow _Ùà__Ùàü #MAGA",Twitter for iPhone,1/21/17 23:13,
8.22945E+17,#retweet please  #MAGA https://t.co/mNuzfZTby1,Twitter for Android,1/21/17 23:13,"Grottoes, VA"
8.22945E+17,Pictures tell a thousand words. PIctures of the #WomensMarch tell thousands maybe millions more than the‰Û_ https://t.co/3eB5Ld9KKm,Twitter Web Client,1/21/17 23:13,
8.22945E+17,#GabFam #MAGA #News TNNN Vlog /LOOK: EVERYONE NOTICES 1 DETAIL ABOUT OBAMA DURING TRUMP'S INAUGURAT... https://t.co/cuIOhzBqkY,Gab.ai,1/21/17 23:13,
8.22945E+17,"THANK YOU @seanspicer#MAGA",Twitter for Android,1/21/17 23:13,
8.22945E+17,_ÙÔÜ _Ùà__Ùàü #latergram #MAGA https://t.co/10pPdaKZ0h,Instagram,1/21/17 23:13,
8.22945E+17,"@seanspicer That was awesome press briefing! So HAPPY you told them like it is! So sick of the lying, deceitful media! #MAGA",Twitter for Android,1/21/17 23:13,
8.22945E+17,More Fake News I watched the whole speech....... If you @CNN didn't lie you would not have a thing say #maga‰Û_ https://t.co/iPOTAPvZmu,Twitter Web Client,1/21/17 23:13,
8.22945E+17,"@ScottPresler @YouTube that's because we accept ALL people that love our country! _Ùà__Ùàü‰ù__ÙÎö #MAGA",Twitter for iPhone,1/21/17 23:13,
8.22945E+17,"@AlexGiesige too much anger, he won, be happy #MAGA",Twitter for iPhone,1/21/17 23:13,
8.22945E+17,"@AlexGiesige too much anger, he won, be happy #MAGA",Twitter for iPhone,1/21/17 23:13,
8.22945E+17,#WomensMarch #SeanSpicer #TrumpPresident #Trump45 #MAGA #TCOT #StillWithHer #OurRevolution #FeelTheBern Trump's CIA‰Û_ https://t.co/smJhSrPNCY,Twitter Web Client,1/21/17 23:13,
8.22945E+17,We r honored that @FLOTUS @POTUS &amp; family have sacrificed so much 2 help #MAGA Americans believe in u https://t.co/7vlv7Kl2qm,Twitter for iPhone,1/21/17 23:13,"Minnesota, USA"
8.22945E+17,#MAGA,Twitter for iPhone,1/21/17 23:13,
8.22945E+17,"@FoxNews @POTUS ...and by doing so they are helping improve @realDonaldTrump @POTUS s economy.Thanks for helping us #MAGA",Twitter for Android,1/21/17 23:13,
8.22945E+17,Abbot Point and Curtis Island projects approved https://t.co/c9JVTIzXH0 #TrumpTransition #PresidentTrump #MAGA #privacy,Tweet Old Post,1/21/17 23:12,
8.22945E+17,"Dear #WomensMarch , your slut is showing. You do not represent me or the America I am determined to raise my daughter in. #MAGA",Twitter Web Client,1/21/17 23:12,
8.22945E+17,@POTUS forget these crybaby turds. #MAGA #DTS Stay focused on task at hand. You're above all the BS. Stop punching down!,Twitter for iPad,1/21/17 23:12,
8.22945E+17,"Just heard Madonna say: ""yes I think a lot about blowing up the WH"" .. Why has this lunatic not been arrested? #MAGA",Twitter for Android,1/21/17 23:12,
8.22945E+17,"""Ashley Judd"" in her most entertaining role, as ""The Biotch"" in the new film ""Careful Boys, Could be a Red Flag!""#MAGA",Twitter Web Client,1/21/17 23:12,
8.22945E+17,@FEMARegion3 must be out of the loop: USNPS temp-banned from twitter over partisan tweets https://t.co/y7j2uQTQKN @realDonaldTrump #MAGA,Twitter Web Client,1/21/17 23:12,
8.22945E+17,.@seanspicer: gives it to Press about their #FakeNews &amp; propaganda setting tone for next 4 years to‰Û_ https://t.co/FLBCFUQjRh,Twitter for iPad,1/21/17 23:12,
8.22945E+17,"Pro life women were left out from today's march but the one's who want to bring sharia law here were welcomed.. wow#MAGA #MAGA3X",Twitter Web Client,1/21/17 23:12,
8.22945E+17,@realDonaldTrump #MAGA DEM SEN STALL Trump's pick CIA Pompeo @Sen_JoeManchin @SenatorHeitkamp @SenatorTester @McCaskillOffice @SenDonnelly,Twitter Web Client,1/21/17 23:12,
8.22945E+17,"@DonaldJTrumpJr @realDonaldTrump  # FAMILY AFFAIR !!!#MAGA !!!",Twitter for Android,1/21/17 23:12,
8.22945E+17,@Mikeggibbs what's embarrassing is that you type letters on your account that makes you look like an idiot! #MAGA #TrumpPresident,Twitter for iPhone,1/21/17 23:12,
8.22945E+17,"Nah, we're the best. And you've seen nothing yet. #MAGA https://t.co/GgIMArYVlh",Twitter Web Client,1/21/17 23:12,
8.22945E+17,"OH Nooooo......#TCOT #WakeUpAmerica #RedNationRising #MAGA #TrumpTrain #PJNET https://t.co/lWkh5OgSKT",Twitter for Windows,1/21/17 23:12,
8.22945E+17,"Silly prez, bonered is spelled with a ""b"", not an ""h""! #MAGA https://t.co/7SaaVlqtaY",Twitter for iPhone,1/21/17 23:12,
8.22945E+17,@AnnCoulter @_Makada_ The so-called tolerant LIBTARDS are doing a great job of showing just how stupid they are! TH‰Û_ https://t.co/cyZuQc94Me,Twitter for Android,1/21/17 23:12,
8.22945E+17,Madonna is so pathetic...first she offered blow jobs for Hillary voters...today she said she wants to blow up White House #irrelevant #MAGA,Twitter for iPhone,1/21/17 23:12,
8.22945E+17,Biggest Inauguration in world history. Deplorables dressed as bleachers. #maga @brianefallon https://t.co/1uWfHoXzaG,Mobile Web (M5),1/21/17 23:12,
8.22945E+17,"Loved the first press briefing @POTUSlike @realDonaldTrump @seanspicer #MAGA",Twitter for iPhone,1/21/17 23:12,"Dubuque, IA"
8.22945E+17,@Rosie @sppeoples @CapehartJ go be productive and tend to your kids. #MAGA,Twitter for iPhone,1/21/17 23:12,"Arizona, USA"
8.22945E+17,"""He got upset about a tweet."" Trump's inauguration committee chair. #NotMyPresident #MAGA",Twitter for iPhone,1/21/17 23:12,"Washington, DC"
8.22945E+17,Nice and warm night to drive the cadi around shitty Syracuse and yell #MAGA,Twitter for iPhone,1/21/17 23:12,
8.22945E+17,"Sean Spicer, nervously lets media know how its gonna be with 1st presser! ""5 minute ovation 4 OUR new @POTUS ,at G-man/CIA meeting‰ÛÏ#MAGA_Ùà__Ùàü_ÙÔ_",Twitter for Android,1/21/17 23:12,
8.22945E+17,@halalemonade @FLOTUS tell them all to go home! Put your big girl panties on and deal. He's your President for 4-8 years _Ù÷Û_Ù_ä#MAGA,Mobile Web (M5),1/21/17 23:12,
8.22945E+17,MSM is not going to control what they want people to hear now. #MAGA https://t.co/Z7fpLRj8vg,Twitter for iPhone,1/21/17 23:12,
8.22945E+17,"The left never listens, so how would you know what the right says? We actually want Sharia banned in US; saves wome‰Û_ https://t.co/zWTTjWn4fz",Twitter for iPhone,1/21/17 23:12,
8.22945E+17,"Has she checked out the #ChicagoDeathToll‰÷ÊHOW'S THAT FOR DARK_Ùªã#MAGA_Ùà__Ùàü@realDonaldTrump_ÙÔÔ... https://t.co/k1e5bk3IxY by #bcwilliams92",Put your button on any page! ,1/21/17 23:12,
8.22945E+17,@MaryLoveUS4 #Obumer had'em caged like non-gmo chickens! Sic'em CIA per #MAGA !,Twitter for Android,1/21/17 23:12,"Seabreeze, FL"
8.22945E+17,"@mauroranallo Why? You were my favorite until I found out you supported that #WomensMarch ! Wow... _Ù÷¢#MAGA #Inauguration #ItsOkay",Twitter for Android,1/21/17 23:12,
8.22945E+17,"So #FakeNewsMedia is saying #TRUMP has to have ""thicker skin""...?#PressConference #CNN #MSNBC #CBS #ABC #NBC‰Û_ https://t.co/0M9tejJBQZ",Twitter Web Client,1/21/17 23:12,
8.22945E+17,"Any man at the #WomensMarch, needs his man card revoked and should be deported before any illegal immigrant #draintheswamp #MAGA",Twitter for iPhone,1/21/17 23:12,
8.22945E+17,"_Ù_â_Ùà__Ùàü‰÷ÉPres Donald Trump‰÷É_Ùà__Ùàü‰÷É#New‰÷É‰÷Éhttps://t.co/1eTYtxIYLk‰÷É‰÷Éhttps://t.co/BzAsCT13cL‰÷É‰÷Éhttps://t.co/fCDUGWP3uS‰÷É_Ù_â‰Û_ https://t.co/sl4jjls6TJ",Twitter Web Client,1/21/17 23:12,"Vermont, USA"
8.22945E+17,The Democratic Press wants to hold Trump accountable. Looks like they will be held accountable and exposed as well. #MAGA,Twitter for Android,1/21/17 23:12,
8.22945E+17,@KamalaHarris U seem to b a little confused who has the power. Thanks for pushing for a Civil War.#MAGA https://t.co/0Wyvi5Jyf6,Twitter for iPad,1/21/17 23:12,
8.22945E+17,HOT: Fact. https://t.co/1S0mXTrsbv #MAGA,dlvr.it,1/21/17 23:12,
8.22945E+17,Democrats and leftists have become the new ‰Û_ #StayClassyAmerica #MAGA #DraintheBlueSwamps #ccot #WakeupAmerica https://t.co/9opJaalGkX,Put your button on any page! ,1/21/17 23:12,
8.22945E+17,"HOT: It's not ""slanderous"" when it's True. OOPS !! LMAO !! https://t.co/UoaxzONEFJ #MAGA",dlvr.it,1/21/17 23:12,
8.22945E+17,"Goodspeed65: So now Trump touts his inauguration crowd size, like he touts the size of his schlong and his‰Û_ https://t.co/BaTwmI7zOZ #MAGA",dlvr.it,1/21/17 23:12,
8.22945E+17,@AmericanMex067 Thanks Jorge! For being a great person and a fellow Patriot! #MAGA,Twitter for iPhone,1/21/17 23:12,"Connecticut, USA"
8.22945E+17,@piersmorgan Madonna should just drop her pants and the effects would be the same. _ÙÕ£_ÙÕ£_ÙÕ£_ÙÓ´_ÙÓ´_ÙÓ´ #Trump45 #TrumpPresident #MAGA #SORELOSERS,Twitter Web Client,1/21/17 23:12,
8.22945E+17,@FoxNews your answer why the 2017 #Inauguration crowds were less than 2009 &amp; 2013.  Americans that voted for @POTUS were working!  #MAGA,Twitter for iPhone,1/21/17 23:12,
8.22945E+17,"Yes, this is the #WomensMarch I am the most proud of! #MAGA #DefundPlannedParenthood. https://t.co/egfkAeXAdy",Twitter Web Client,1/21/17 23:11,
8.22945E+17,"#FakeNews Roll Call: @CNN @MSNBC @TIME @latimes @HuffingtonPost .etc!YOU'VE BEEN SERVED! Now, go buy some‰Û_ https://t.co/GFjJCf3btg",Twitter for iPhone,1/21/17 23:11,
8.22945E+17,"@GigiTracyXO These women give the word ""losers"" so many meanings #MAGA",Twitter Web Client,1/21/17 23:11,
8.22945E+17,Saudis are millions of times more dangerous to women than Trump is.  If it was Biden who lost to Trump the streets‰Û_ https://t.co/3DzCxI0JH1,Twitter Web Client,1/21/17 23:11,
8.22945E+17,"@dee_plorable @AnnCoulter Can they eat old bridges and airports? If so, they can shit bricks to rebuild and #MAGA.",Twitter for iPad,1/21/17 23:11,"Huntington Beach, CA"
8.22945E+17,@asamjulian @Ebrodzriv There's been some very colorful occupants of Oval just in my life time. Too bad we don't have tape on all. #MAGA,Twitter for iPad,1/21/17 23:11,
8.22945E+17,Are these dumb cunts sp busy having abortions that they missed Trump having no agenda to turn over #roevswade ? #WomensMarch #MAGA,Twitter Web Client,1/21/17 23:11,
8.22945E+17,@seanspicer you sure are spicy! A well stated attack against #fakenews no nonsense just like Potus ##thefive #MAGA,Twitter for iPhone,1/21/17 23:11,
8.22945E+17,Really enjoyed watching everything on the #inaug2017 Thurs n Fri. Except for rioters grr!  Woot @POTUS is Pres Trump now!  #MAGA,Twitter for iPhone,1/21/17 23:11,
8.22945E+17,It's a shame that success is not a derivation of popularity #MAGA_Ùà__Ùàü https://t.co/71qRH46eUq,Twitter for iPhone,1/21/17 23:11,
8.22945E+17,@POTUS I am blessed that we have you!  #MAGA now I feel safe ‰ù__Ùà__Ùàü,Twitter for iPhone,1/21/17 23:11,
8.22945E+17,"Let's be clear, the only one that counts is Ginsburg.  She clearly doesn't grasp what her Leftist radical view of t‰Û_ https://t.co/ikwsELvMSn",Twitter Web Client,1/21/17 23:11,
8.22945E+17,#GabFam #MAGA #News OH MY GOD! THE MEDIA DOESN‰ÛªT WANT WHAT TRUMP DID AT HIS INAUGURAL SPEECH TO GET... https://t.co/fuvm5ANim4,Gab.ai,1/21/17 23:11,
8.22945E+17,"#MAGA _ÙÒá @bgaskillph https://t.co/TSa3x7xG62",Instagram,1/21/17 23:11,
8.22945E+17,#MAGA https://t.co/rB5CMWhQeV,Twitter for Android,1/21/17 23:11,
8.22945E+17,"Cough...Cough...#Pepe #MAGA https://t.co/mkQymCNMOJ",Twitter Web Client,1/21/17 23:11,
8.22945E+17,@Valan7169 @Alyssa_Milano @TeenVogue you mean educate myself on #MAGA ?,Twitter Web Client,1/21/17 23:11,
8.22945E+17,@Madonna Blow Up White House?? Like how your career blew up? #MAGA #Trumpismypresident,Twitter for iPhone,1/21/17 23:11,
8.22945E+17,New online reporting tool (MERIT) now available for NRM grant reci https://t.co/o0OETj43ef #TrumpTransition #PresidentTrump #MAGA #privacy,Tweet Old Post,1/21/17 23:11,
8.22945E+17,"Sucks when the people doing the exposing are getting themselves exposed. No more invisible force field.#MAGA #MSM‰Û_ https://t.co/VMU6u8SSin",Mobile Web (M5),1/21/17 23:11,
8.22945E+17,@americashawk @Cgerm1 @realDonaldTrump @seanspicer #MAGA @POTUS,Twitter for iPhone,1/21/17 23:11,
8.22945E+17,"Sorry, celebs: Optional frills like art are on hold until the glorious work of MAGA is done! No art can surpass the‰Û_ https://t.co/HNav9LR1q8",Twitter for iPad,1/21/17 23:11,
8.22945E+17,This Week In Quotes https://t.co/UnxVZ6tSOX #TrumpTrain #MAGA https://t.co/0qe2WUpJyy,Twibble.io,1/21/17 23:11,
8.22945E+17,"Hoo hoo hoo. Thanks to the rioters and the Ladies' Parade hysterics, the Trump2020 campaign is off to a fantastic start.#MAGA @cspanwj",TweetDeck,1/21/17 23:11,
8.22945E+17,@michaelharrisdr @LeahR77 @AshleyJudd @itchydog22 @BreitbartNews they don't call it #Hollywierd for nothing. Ignorance is bliss Time 4 #MAGA,Twitter for iPhone,1/21/17 23:11,
8.22945E+17,"Thank you, anti- Trump (anti-democracy) protestors for teaching us about tolerance, love, and open-mindedness. #MAGA #Trump45 #YoureHired",Twitter for Android,1/21/17 23:11,"Wharton, NJ"
8.22945E+17,"He's our president now, get over it you pansies #MAGA",Twitter for iPhone,1/21/17 23:11,
8.22945E+17,Alex I'd like things I wish I could unsee for $200 #MAGA https://t.co/26dwH4O8tR,Twitter Web Client,1/21/17 23:11,
8.22945E+17,"President Trump's Inauguration Day https://t.co/5AFCA61SWn via @sharethis #inauguration #inaugurationday #MAGA",ShareThis.com,1/21/17 23:11,
8.22945E+17,"@realDonaldTrump One would think Disney would have this ready and updated since you are PRESIDENT, Congrats Sir!‰Û_ https://t.co/pamLGeO7Gf",Twitter for iPhone,1/21/17 23:11,
8.22945E+17,#MAGA https://t.co/F61Mom6fsH,Twitter for iPhone,1/21/17 23:11,
8.22945E+17,This is thier last year in Washington never fear Trump is Here!!!!!#MAGA #BanIslam #deportallMusims‰Û_ https://t.co/tGiKPRPWp6,Twitter for Android,1/21/17 23:11,
8.22945E+17,Lock up @Madonna ...inciting riots and threaten the @POTUS  #MAGA https://t.co/Zi3BclmGkF,Twitter Web Client,1/21/17 23:11,
8.22945E+17,"@DonaldJTrumpJr @realDonaldTrump Just like what we love about his Grandpa, Tristan is authentic!! Great photo of y'all!!#MAGA",Mobile Web (M5),1/21/17 23:11,
8.22945E+17,"@adamisacson @happyherbivore yup, and u still lost the election and Trump is still President. enjoy ur day. #MAGA",Mobile Web (M5),1/21/17 23:11,
8.22945E+17,I wonder how the man hater protest is going? #MillionManHaterMarch #MAGA,Twitter for iPhone,1/21/17 23:11,
8.22945E+17,Brexit: Boris Johnson says countries 'queuing up' for trade d https://t.co/MH9UqXSeKK #TrumpTransition #PresidentElectTrump #MAGA #privacy,Tweet Old Post,1/21/17 23:11,
8.22945E+17,New Order remix https://t.co/tyxLC2MvCH #antifa #maga,Twitter Web Client,1/21/17 23:11,
8.22945E+17,"@CBSNews @MajorCBS Spicer Said you better think twice before you Lie, Slander, and make shit up anymore Assholes #MAGA",Twitter for Android,1/21/17 23:11,
8.22945E+17,Great job @seanspicer #DTS #MAGA,Twitter Web Client,1/21/17 23:11,
8.22945E+17,I was chased from ODM for refusing to give RAILA millions! OD https://t.co/nlw1mXoWLZ #TrumpTransition #PresidentElectTrump #MAGA #privacy,Tweet Old Post,1/21/17 23:10,
8.22945E+17,"@SusanHaine  Did you wear your pussyhat???#MAGA #MAGA3X",Twitter Web Client,1/21/17 23:10,
8.22945E+17,@POTUS Can we some how end this corrupt media? Its seriously absurd and they try to divide the country! Enough! #Fakenews #MAGA,Twitter Web Client,1/21/17 23:10,
8.22945E+17,The news media's count for the inauguration pretty much outlines their Presidential election polls. Not very accurate!!! #MAGA,Twitter for iPhone,1/21/17 23:10,
8.22945E+17,"RED IS SUCH A BEAUTIFUL POWERFUL COLOR ‰ù__Ù÷çI LOVE RED‰ù_‰ù£‰ù__ÙÔÊ‰ù_‰ù£‰ù_# HE'S OUR PRESIDENT #inauguralparade‰Û_ https://t.co/QBzV5xGIPl",Twitter for Android,1/21/17 23:10,
8.22945E+17,#MAGA  #MAGAX3 #TrumpPresident #TrumpInauguration  Hope you don't want to buy a home anytime soon. https://t.co/NTIpeMoVqB,Twitter Web Client,1/21/17 23:10,
8.22945E+17,Welcome back! Thank God Trump won!! @realDonaldTrump #MAGA https://t.co/cOgPutBUNy,Twitter for iPad,1/21/17 23:10,
8.22945E+17,"A lot of celeb hailing and brainwashed woman out there for #WomensMarch Time for #MAGA #PresidentTrump",Twitter for Android,1/21/17 23:10,
8.22945E+17,"How does Madonna not get investigated for contemplating terrorist act ""blowing up the White House"".#MAGA #WomensMarch",Twitter for iPad,1/21/17 23:10,
8.22945E+17,"Another ""A DICTATOR WILL SUFFER NO REALITY BUT HIS OWN"" Entry in #TrumpsDarkAmerica _Ù¥ø•üè#TheResistance #Resist‰Û_ https://t.co/SNFBeOfpwo",Twitter for Android,1/21/17 23:10,
8.22945E+17,"@POTUS The broad shoulders of responsibility for America and for the world !Thank you President Trump for giving u‰Û_ https://t.co/TpWhtORme6",Twitter Web Client,1/21/17 23:10,
8.22945E+17,#MAGA https://t.co/1gc7vnAjrm,Twitter Web Client,1/21/17 23:10,
8.22945E+17,"""It was empty"" #FakeNews #Over1MillionPeople #MAGA #ILoveMyPresident https://t.co/6X4bUDGRlk",Twitter for iPhone,1/21/17 23:10,
8.22945E+17,.@TheEllenShow Democrats hold the fewest elected offices than at any other time in history #MAGA https://t.co/7aYkdogUqU,Twitter for Android,1/21/17 23:10,
8.22945E+17,"@JesseJaymz @Tones2U @USAneedsTRUMP RESPECT THE USA ‰÷  #MAGA https://t.co/2z3qqD9ek9",Twitter for Android,1/21/17 23:10,
8.22945E+17,"@JesseJaymz @Tones2U @USAneedsTRUMP RESPECT THE USA ‰÷  #MAGA https://t.co/2z3qqD9ek9",Twitter for Android,1/21/17 23:10,
8.22945E+17,"Goldman Sachs Makes Return to Washington in Trump Administration https://t.co/HaT6BvL8xY #maga... by #jstines3 via @c0nvey",Put your button on any page! ,1/21/17 23:10,
8.22945E+17,@kendallgrovemma weak wusses! Can't accept a loss. Let them march. @POTUS is our #President #MAGA,Twitter for iPhone,1/21/17 23:10,
8.22945E+17,@Nottodayorever3 @MotherJones Don't know what your talking about. You're a genuine imbecile. I guess we can thank the public schools. #MAGA,Twitter for iPhone,1/21/17 23:10,
8.22945E+17,_Ùêü#MCGA #MakeCyclingGreatAgain #MAGA #AltRight,Twitter for iPhone,1/21/17 23:10,
8.22945E+17,Pretty Much https://t.co/Kw3Xdamg74 #MAGA,IFTTT,1/21/17 23:10,
8.22945E+17,"He doesn't, though https://t.co/K4sKetLKcO #MAGA",IFTTT,1/21/17 23:10,
8.22945E+17,LIVE - The White House Press Secretary Makes A Statement https://t.co/BUb51ZZuNg #MAGA,IFTTT,1/21/17 23:10,
8.22945E+17,#MAGA LIVE STREAM: @SeanSpicer spanks @FakeNews New @WhiteHouse Press Secretary Se Deliver Firs... https://t.co/zW44tLQXdl via @YouTube,Twitter Web Client,1/21/17 23:10,
8.22945E+17,"Thank goodness #BarakObama is GONE!#WomensMarch #ObamasAmerica#MAGA https://t.co/Qvz0fdRU21",Twitter for Android,1/21/17 23:10,
8.22944E+17,I just heard that Trump returned the Churchill bust to the White House.  Hope that's true.  #MAGA,Twitter for iPhone,1/21/17 23:10,
8.22944E+17,Great front page on the @FresnoBee in the heart of Communist #California.  #Trump #MAGA #GOP https://t.co/iNuOOgauMx,Twitter Web Client,1/21/17 23:10,
8.22944E+17,"My wife's pussy hat was made in America.Where was your #MAGA cap made, sport?",Twitter for iPad,1/21/17 23:10,
8.22944E+17,"@FLOTUS You will be a great 1st Lady. Thank You!#MAGA https://t.co/2fWgHssqBV",Twitter for Android,1/21/17 23:10,
8.22944E+17,#NewRight #The_Donald #Centipedes #Deplorables #TheDonald #DrainTheSwamp #AltRight #MAGA #DonaldTrump #Image #Pict https://t.co/4AhRIG6yrm,JohnFashionTwitterApp,1/21/17 23:10,
8.22944E+17,PARENTS AREN'T WATCHING THE #Liberal CRAP THEIR KIDS ARE LEARNING IN SCHOOL.THEY ARE A BIG PART OF THE PROBLEM. SPE‰Û_ https://t.co/feJh6JHIFi,Twitter Web Client,1/21/17 23:10,
8.22944E+17,"@NowellKern @sandra8301 @Blue_EyedRaptor @AmyMek Watching this, literally made my blood boil _ÙÕä _Ù÷Á These ""women"" are a laughing stock_ÙÒä #MAGA_Ùà__Ùàü",Twitter for iPhone,1/21/17 23:10,
8.22944E+17,WRONG. #FakeNews #FalseNews ironic when @PressSec delivers false news while yelling at media about false news.‰Û_ https://t.co/e9apkP40jz,Twitter for iPhone,1/21/17 23:10,
8.22944E+17,Trump son-in-law Kushner can serve as White House adviser: Justice Department https://t.co/Jw65XOFQKS https://t.co/4PKTtAIkFq #klout #maga,IFTTT,1/21/17 23:10,
8.22944E+17,"Ashley Judd FULL Speech at ""Women's March"" In Washington DC ‰Û÷I am a nas... https://t.co/l8doJRs7ex via @YouTube #makeamericagreatagain #maga",Twitter Web Client,1/21/17 23:10,
8.22944E+17,#Trump #feminism #maga #makeamericawhiteagain #amerikkka #ignorance #WomensMarch https://t.co/yrSDom6uZY,Tweetbot for iëÙS,1/21/17 23:10,
8.22944E+17,I love knowing #WomensMarch pink hats were actually made in USA unlike #MAGA hats present at small #Inauguration crowd. Pictures don't lie!,TweetCaster for Android,1/21/17 23:10,
8.22944E+17,POTUS Trump is cowed by no one! He will speak the truth as he sees it and is not afraid to hurt feelings to protect‰Û_ https://t.co/VwRyX9cnbr,Twitter Web Client,1/21/17 23:10,
8.22944E+17,"""Mishmash"" by DEB AMLEN https://t.co/BNn981ULvr #klout #ifttt @wittier #maga @cwcream #NYT https://t.co/aRia5ol5gb",IFTTT,1/21/17 23:10,
8.22944E+17,#MAGA #PresidentTrump,Twitter for iPhone,1/21/17 23:10,
8.22944E+17,"@KellyannePolls Love your new Twitter profile pic showing the huge crowd. Keep it, so Liberals can see it.  #MAGA ##LiberalsAreLame",Twitter Web Client,1/21/17 23:10,
8.22944E+17,"WOMEN #MarchedForTrump STRAIGHT to the #VotingBooth Aaaand #TRUMP WON! #MAGA",Twitter Web Client,1/21/17 23:10,
8.22944E+17,And he should #MAGA https://t.co/350IqKz40t,Twitter Web Client,1/21/17 23:10,
8.22944E+17,No surprise...wonder what TPTB will do about it? #MAGA @realDonaldTrump @POTUS https://t.co/48csLgW8gQ,Twitter Web Client,1/21/17 23:10,
8.22944E+17,Did you see #CrookedHillary catch Bill undressing Melania with his eyes? She's already Making FLOTUS Great Again! #MAGA -DJT,Twitter for iPhone,1/21/17 23:10,
8.22944E+17,"Mental giants...#WomensMarch #MAGA https://t.co/wOhqPred8Q",Twitter for iPhone,1/21/17 23:10,
8.22944E+17,@cowards burning our #flag. They will get theirs. #MAGA https://t.co/5HdtPeeD56,Twitter for iPhone,1/21/17 23:10,"Ballenger Creek, MD"
8.22944E+17,"I ‰ù_•üè @seanspicer  #MAGA #Pressconference #Spicy https://t.co/CDI3KpsMUY",Twitter for iPhone,1/21/17 23:09,
8.22944E+17,@RedwineElyse all we can do is love one another and (try) to unite as One Nation Under God! #MAGA,Twitter for iPhone,1/21/17 23:09,
8.22944E+17,@realDonaldTrump Come on President Trump! Don't take your focus off the task at hand. Screw these liberal crybaby turds. #DTS #MAGA,Twitter for iPad,1/21/17 23:09,
8.22944E+17,Walking arm &amp; arm with others who murdered their fetuses makes me feel like i belong to a special coven and removes guilt #WhyIMarch #MAGA,Twitter for iPhone,1/21/17 23:09,
8.22944E+17,The #womanmarch is disgusting. They should all be sent to the Middle East for about a month. Their views would change drastically. #MAGA,Twitter for iPhone,1/21/17 23:09,
8.22944E+17,"Madonna&amp;Ashley Judd...2 self-proclaimed proud,secure feminists who should lay off the plastic surgery #WomensMarchåÊ #MAGA #GOP #FoxNews #CNN",Twitter for iPhone,1/21/17 23:09,
8.22944E+17,_Ù÷â_ÙªÎ_Ùè__Ùà__Ùàü #MAGA https://t.co/S1GDPa5Jek,Twitter for iPhone,1/21/17 23:09,
8.22944E+17,I think it is absolutely terrible that women lost all of their rights overnight... #MAGA,Twitter for iPhone,1/21/17 23:09,
8.22944E+17,"@AshleyJudd needs serious meds and therapy,, Haven't seen someone more angry since they took the slaves away from t‰Û_ https://t.co/Ufx9Ckj5QZ",Twitter Web Client,1/21/17 23:09,
8.22944E+17,@seanspicer just served the dishonest media a class 1 ass chewing #loveit #maga,Twitter for iPhone,1/21/17 23:09,
8.22944E+17,The struggle to get more more food stamps! Just look at her poor little thing is starving to death! #MAGA‰Û_ https://t.co/zvAVOYCcb9,Twitter Web Client,1/21/17 23:09,
8.22944E+17,.@rmayemsinger .@pattonoswalt Democrats hold the fewest elected offices than at any other time in history #MAGA https://t.co/4Giq97EajK,Twitter for Android,1/21/17 23:09,
8.22944E+17,"Traitor once, traitor forever! #janefonda #MAGAhttps://t.co/bLAjxqzMCH https://t.co/d8miMwWp0o",Twitter Web Client,1/21/17 23:09,
8.22944E+17,Wish I was there. Absolutely beautiful #MAGA https://t.co/uL4YqzO3yC,Twitter for iPhone,1/21/17 23:09,
8.22944E+17,Internship Opportunities in Kenya ‰ÛÒ Artisans https://t.co/sn1sy8EpCU #TrumpTransition #PresidentElectTrump #MAGA #privacy,Tweet Old Post,1/21/17 23:09,
8.22944E+17,What am I supposed to do now? #MAGA #Inauguration,Twitter for iPhone,1/21/17 23:09,
8.22944E+17,"Ok ladies and (betas trying to get laid) would you like to discuss something specific rather chanting about vague topics#WomensMarch #MAGA",Twitter Web Client,1/21/17 23:09,
8.22944E+17,#trump_Ùà__Ùàü #maga https://t.co/Kr1rf3ExQC,Instagram,1/21/17 23:09,
8.22944E+17,@allison_schmitt @gino_peters It's also irrelevant to the outcome of this election. #PresidentTrump #MAGA,Twitter Web Client,1/21/17 23:09,
8.22944E+17,What an amazing start to #MAGA _Ù÷â_Ù÷â_Ù÷â https://t.co/n9hGG1aUuN,Twitter for iPhone,1/21/17 23:09,
8.22944E+17,Watching #Trump come unhinged. Is he is having a nervous breakdown or dementia is setting in? #MAGA #WomensMarch #TrumpPressConference,Twitter for iPhone,1/21/17 23:09,
8.22944E+17,@Conservative_VW Wow. I'm assuming you can read. #MAGA,Twitter for iPhone,1/21/17 23:09,
